i,id,time,hz,n,sd,ci,Mussel_ID,Rep,Length(mm),Time_Machine,Time_real,Sensor_ID,Line_ID,Beaker_ID,Group,P_Status,Status,Intensity,Note,bpm
4,Mussel_105,2025-06-24T14:45:00Z,0.495,5,0.0223226342531521,0.0437523631361781,Y4,11,29.3,14:27-14:57,16:27-16:57,B,B5,13,HT,infected,infected,9,NA,29.7
4,Mussel_106,2025-06-24T14:45:00Z,0.478,5,0.118484176158675,0.232228985271004,B48,11,33.6,14:27-14:57,16:27-16:57,B,B6,14,HT,uninfected,uninfected,0,NA,28.68
4,Mussel_107,2025-06-24T14:45:00Z,0.603,5,0.00801872807869179,0.0157167070342359,Y34,11,31.2,14:27-14:57,16:27-16:57,B,B7,15,Control,infected,infected,120,NA,36.18
4,Mussel_108,2025-06-24T14:45:00Z,0.526,5,0.0369824282599182,0.0724855593894397,B45,11,32,14:27-14:57,16:27-16:57,B,B8,16,Control,uninfected,uninfected,0,NA,31.560000000000002
5,Mussel_101,2025-06-24T14:50:00Z,0.435,5,0.106772187389788,0.209273487283984,Y48,11,31.9,14:27-14:57,16:27-16:57,B,B1,9,CM,infected,uninfected,0,NA,26.1
5,Mussel_102,2025-06-24T14:50:00Z,0.438,5,0.111118405316131,0.217792074419617,B84,11,34.4,14:27-14:57,16:27-16:57,B,B2,10,CM,uninfected,uninfected,0,NA,26.28
5,Mussel_103,2025-06-24T14:50:00Z,0.486,5,0.0207436737344184,0.0406576005194601,Y35,11,31.2,14:27-14:57,16:27-16:57,B,B3,11,HS,infected,infected,12,NA,29.16
5,Mussel_104,2025-06-24T14:50:00Z,0.343,5,0.10103613215083,0.198030819015627,B65,11,33.5,14:27-14:57,16:27-16:57,B,B4,12,HS,uninfected,uninfected,0,NA,20.580000000000002
5,Mussel_105,2025-06-24T14:50:00Z,0.489,5,0.214979068748564,0.421358974747186,Y4,11,29.3,14:27-14:57,16:27-16:57,B,B5,13,HT,infected,infected,9,NA,29.34
5,Mussel_106,2025-06-24T14:50:00Z,0.424,5,0.0499769947075652,0.0979549096268278,B48,11,33.6,14:27-14:57,16:27-16:57,B,B6,14,HT,uninfected,uninfected,0,NA,25.439999999999998
5,Mussel_107,2025-06-24T14:50:00Z,0.579,5,0.0215939806427624,0.0423242020598144,Y34,11,31.2,14:27-14:57,16:27-16:57,B,B7,15,Control,infected,infected,120,NA,34.739999999999995
5,Mussel_108,2025-06-24T14:50:00Z,0.485,5,0.0278872730828957,0.0546590552424756,B45,11,32,14:27-14:57,16:27-16:57,B,B8,16,Control,uninfected,uninfected,0,NA,29.099999999999998
1,Mussel_111,2025-06-24T15:05:00Z,0.53,5,0.0405918711074028,0.0795600673705095,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,31.8
1,Mussel_112,2025-06-24T15:05:00Z,0.404,5,0.31069470545859,0.608961622698836,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,24.240000000000002
1,Mussel_113,2025-06-24T15:05:00Z,0.531,5,0.153376334550021,0.300617615718041,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,31.860000000000003
1,Mussel_114,2025-06-24T15:05:00Z,0.247,5,0.190342585881352,0.373071468327451,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,14.82
1,Mussel_115,2025-06-24T15:05:00Z,0.209,5,0.0896242154777379,0.175663462336366,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,12.54
1,Mussel_116,2025-06-24T15:05:00Z,0.545,5,0.0113490087672889,0.0222440571838862,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,32.7
1,Mussel_117,2025-06-24T15:05:00Z,0.549,5,0.0162880324164707,0.0319245435362826,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,32.940000000000005
1,Mussel_118,2025-06-24T15:05:00Z,0.565,5,0.0428217234590108,0.0839305779796612,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,33.9
2,Mussel_111,2025-06-24T15:10:00Z,0.558,5,0.00961769203083562,0.0188506763804378,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,33.480000000000004
2,Mussel_112,2025-06-24T15:10:00Z,0.509,5,0.0993242165838725,0.19467546450439,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,30.54
2,Mussel_113,2025-06-24T15:10:00Z,0.535,5,0.0179916647367608,0.0352636628840511,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,32.1
2,Mussel_114,2025-06-24T15:10:00Z,0.234,5,0.1288460321469,0.252538223007924,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,14.040000000000001
2,Mussel_115,2025-06-24T15:10:00Z,0.295,5,0.0991902212922221,0.194412833732755,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,17.7
2,Mussel_116,2025-06-24T15:10:00Z,0.549,5,0.147281363383152,0.288671472230977,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,32.940000000000005
2,Mussel_117,2025-06-24T15:10:00Z,0.522,5,0.0231365511690918,0.0453476402914198,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,31.32
2,Mussel_118,2025-06-24T15:10:00Z,0.52,5,0.0207412632209323,0.0406528759130274,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,31.200000000000003
3,Mussel_111,2025-06-24T15:15:00Z,0.558,5,0.0232980685894775,0.0456642144353759,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,33.480000000000004
3,Mussel_112,2025-06-24T15:15:00Z,0.499,5,0.0127593103261893,0.025008248239331,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,29.94
3,Mussel_113,2025-06-24T15:15:00Z,0.507,5,0.016416455159382,0.0321762521123888,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,30.42
3,Mussel_114,2025-06-24T15:15:00Z,0.336,5,0.143173670763866,0.280620394697178,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,20.16
3,Mussel_115,2025-06-24T15:15:00Z,0.339,5,0.0916886034357597,0.179709662734089,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,20.34
3,Mussel_116,2025-06-24T15:15:00Z,0.557,5,0.124461640676957,0.243944815726836,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,33.42
3,Mussel_117,2025-06-24T15:15:00Z,0.464,5,0.130033841748985,0.25486632982801,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,27.84
3,Mussel_118,2025-06-24T15:15:00Z,0.488,5,0.0132740348048361,0.0260171082174787,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,29.28
4,Mussel_111,2025-06-24T15:20:00Z,0.538,5,0.149671306535354,0.293355760809294,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,32.28
4,Mussel_112,2025-06-24T15:20:00Z,0.475,5,0.0154369686143362,0.0302564584840989,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,28.5
4,Mussel_113,2025-06-24T15:20:00Z,0.478,5,0.0749986666548146,0.146997386643437,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,28.68
4,Mussel_114,2025-06-24T15:20:00Z,0.809,5,0.242768820073748,0.475826887344547,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,48.540000000000006
4,Mussel_115,2025-06-24T15:20:00Z,0.486,5,0.022792542640083,0.0446733835745626,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,29.16
4,Mussel_116,2025-06-24T15:20:00Z,0.533,5,0.018036074961033,0.0353507069236246,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,31.98
4,Mussel_117,2025-06-24T15:20:00Z,0.444,5,0.0346309110477908,0.06787658565367,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,26.64
4,Mussel_118,2025-06-24T15:20:00Z,0.476,5,0.0194087609084145,0.0380411713804925,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,28.56
5,Mussel_111,2025-06-24T15:25:00Z,0.443,5,0.0991629971309863,0.194359474376733,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,26.580000000000002
5,Mussel_112,2025-06-24T15:25:00Z,0.447,5,0.0321169737055035,0.0629492684627868,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,26.82
5,Mussel_113,2025-06-24T15:25:00Z,0.45,5,0.0298697171061261,0.0585446455280071,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,27
5,Mussel_114,2025-06-24T15:25:00Z,0.554,5,0.0114017542509914,0.0223474383319431,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,33.24
5,Mussel_115,2025-06-24T15:25:00Z,0.489,5,0.12239199320217,0.239888306676253,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,29.34
5,Mussel_116,2025-06-24T15:25:00Z,0.537,5,0.0204939015319192,0.0401680470025616,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,32.22
5,Mussel_117,2025-06-24T15:25:00Z,0.419,5,0.012429802894656,0.0243624136735259,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,25.14
5,Mussel_118,2025-06-24T15:25:00Z,0.442,5,0.0151393526942205,0.0296731312806721,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,26.52
6,Mussel_111,2025-06-24T15:30:00Z,0.514,5,0.115700907515888,0.22677377873114,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,30.84
6,Mussel_112,2025-06-24T15:30:00Z,0.471,5,0.115484631012096,0.226349876783708,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,28.259999999999998
6,Mussel_113,2025-06-24T15:30:00Z,0.441,5,0.018716303053755,0.0366839539853599,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,26.46
6,Mussel_114,2025-06-24T15:30:00Z,0.551,5,0.00941806774237689,0.0184594127750587,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,33.06
6,Mussel_115,2025-06-24T15:30:00Z,0.469,5,0.00661059755241535,0.0129567712027341,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,28.139999999999997
6,Mussel_116,2025-06-24T15:30:00Z,0.56,5,0.0113666177907062,0.0222785708697842,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,33.6
6,Mussel_117,2025-06-24T15:30:00Z,0.408,5,0.0986422830230525,0.193338874725183,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,24.479999999999997
6,Mussel_118,2025-06-24T15:30:00Z,0.435,5,0.0260710567488163,0.0510992712276799,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,26.1
7,Mussel_111,2025-06-24T15:35:00Z,0.3695,4,0.17389747937602,0.340839059576999,G17,12,32,15:03-15:33,17:03-17:33,C,C1,17,CM,infected,infected,12,NA,22.169999999999998
7,Mussel_112,2025-06-24T15:35:00Z,0.448,4,0.0254099717958652,0.0498035447198958,B98,12,32.6,15:03-15:33,17:03-17:33,C,C2,18,CM,uninfected,uninfected,0,NA,26.88
7,Mussel_113,2025-06-24T15:35:00Z,0.4325,4,0.0434127477437983,0.0850889855778447,G26,12,33.6,15:03-15:33,17:03-17:33,C,C3,19,HS,infected,infected,4,NA,25.95
7,Mussel_114,2025-06-24T15:35:00Z,0.5195,4,0.00680073525436773,0.0133294410985607,B23,12,30.8,15:03-15:33,17:03-17:33,C,C4,20,HS,uninfected,uninfected,0,NA,31.169999999999998
7,Mussel_115,2025-06-24T15:35:00Z,0.559,4,0.148946299047677,0.291934746133447,G89,12,29,15:03-15:33,17:03-17:33,C,C5,21,HT,infected,infected,2,NA,33.540000000000006
7,Mussel_116,2025-06-24T15:35:00Z,0.551,4,0.189169236399579,0.370771703343176,B47,12,28.9,15:03-15:33,17:03-17:33,C,C6,22,HT,uninfected,uninfected,0,NA,33.06
7,Mussel_117,2025-06-24T15:35:00Z,0.4115,4,0.111494020766437,0.218528280702216,G63,12,33.4,15:03-15:33,17:03-17:33,C,C7,23,Control,infected,infected,3,NA,24.689999999999998
7,Mussel_118,2025-06-24T15:35:00Z,0.438,4,0.0140593978059754,0.0275564196997119,B22,12,30,15:03-15:33,17:03-17:33,C,C8,24,Control,uninfected,uninfected,0,NA,26.28
1,Mussel_121,2025-06-24T15:25:00Z,0.6015,4,0.0164595463687997,0.0322607108828474,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,36.09
1,Mussel_122,2025-06-24T15:25:00Z,0.5625,4,0.213236175792633,0.417942904553561,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,33.75
1,Mussel_123,2025-06-24T15:25:00Z,0.6035,4,0.0859045012402338,0.168372822430858,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,36.21
1,Mussel_124,2025-06-24T15:25:00Z,0.5225,4,0.0210554822631384,0.0412687452357512,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,31.349999999999998
1,Mussel_125,2025-06-24T15:25:00Z,0.1875,4,0.0520672641877792,0.102051837808047,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,11.25
1,Mussel_126,2025-06-24T15:25:00Z,0.561,4,0.209884889086058,0.411374382608673,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,33.660000000000004
1,Mussel_127,2025-06-24T15:25:00Z,0.251,4,0.09073036977771,0.177831524764312,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,15.06
1,Mussel_128,2025-06-24T15:25:00Z,0.4005,4,0.0936780835272228,0.183609043713357,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,24.03
2,Mussel_121,2025-06-24T15:30:00Z,0.529,5,0.0424051883618031,0.083114169189134,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,31.740000000000002
2,Mussel_122,2025-06-24T15:30:00Z,0.593,5,0.00482700735445887,0.00946093441473939,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,35.58
2,Mussel_123,2025-06-24T15:30:00Z,0.656,5,0.031535694062443,0.0618099603623882,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,39.36
2,Mussel_124,2025-06-24T15:30:00Z,0.495,5,0.0333736422944814,0.0654123388971836,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,29.7
2,Mussel_125,2025-06-24T15:30:00Z,0.536,5,0.0290120664551838,0.0568636502521603,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,32.160000000000004
2,Mussel_126,2025-06-24T15:30:00Z,0.547,5,0.0348324561293056,0.068271614013439,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,32.82
2,Mussel_127,2025-06-24T15:30:00Z,0.239,5,0.0896783139895036,0.175769495419427,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,14.34
2,Mussel_128,2025-06-24T15:30:00Z,0.522,5,0.0365786823163438,0.0716942173400338,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,31.32
3,Mussel_121,2025-06-24T15:35:00Z,0.472,5,0.00921954445729288,0.018070307136294,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,28.32
3,Mussel_122,2025-06-24T15:35:00Z,0.577,5,0.0200324736365732,0.0392636483276834,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,34.62
3,Mussel_123,2025-06-24T15:35:00Z,0.61,5,0.0193649167310371,0.0379552367928327,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,36.6
3,Mussel_124,2025-06-24T15:35:00Z,0.435,5,0.0252230053720805,0.0494370905292777,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,26.1
3,Mussel_125,2025-06-24T15:35:00Z,0.524,5,0.0142126704035519,0.0278568339909617,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,31.44
3,Mussel_126,2025-06-24T15:35:00Z,0.545,5,0.0643094083319074,0.126046440330538,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,32.7
3,Mussel_127,2025-06-24T15:35:00Z,0.27,5,0.132788177184567,0.260264827281752,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,16.200000000000003
3,Mussel_128,2025-06-24T15:35:00Z,0.484,5,0.0213611797427015,0.0418679122956949,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,29.04
4,Mussel_121,2025-06-24T15:40:00Z,0.439,5,0.130060370597657,0.254918326371409,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,26.34
4,Mussel_122,2025-06-24T15:40:00Z,0.523,5,0.0250559374201006,0.0491096373433972,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,31.380000000000003
4,Mussel_123,2025-06-24T15:40:00Z,0.563,5,0.136977005369514,0.268474930524248,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,33.779999999999994
4,Mussel_124,2025-06-24T15:40:00Z,0.402,5,0.0145327216996679,0.0284841345313492,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,24.12
4,Mussel_125,2025-06-24T15:40:00Z,0.496,5,0.00676017751246223,0.013249947924426,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,29.759999999999998
4,Mussel_126,2025-06-24T15:40:00Z,0.531,5,0.123817203974246,0.242681719789522,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,31.860000000000003
4,Mussel_127,2025-06-24T15:40:00Z,0.5,5,0.12675290923683,0.248435702104186,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,30
4,Mussel_128,2025-06-24T15:40:00Z,0.431,5,0.100599701788822,0.197175415506092,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,25.86
5,Mussel_121,2025-06-24T15:45:00Z,0.441,5,0.0446855681400606,0.0875837135545188,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,26.46
5,Mussel_122,2025-06-24T15:45:00Z,0.489,5,0.147233488038557,0.288577636555572,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,29.34
5,Mussel_123,2025-06-24T15:45:00Z,0.54,5,0.0165740761431821,0.032485189240637,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,32.400000000000006
5,Mussel_124,2025-06-24T15:45:00Z,0.39,5,0.0259903828367341,0.0509411503599987,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,23.400000000000002
5,Mussel_125,2025-06-24T15:45:00Z,0.48,5,0.0104976187776085,0.0205753328041128,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,28.799999999999997
5,Mussel_126,2025-06-24T15:45:00Z,0.494,5,0.110644475686769,0.216863172346067,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,29.64
5,Mussel_127,2025-06-24T15:45:00Z,0.429,5,0.185599838361999,0.363775683189517,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,25.74
5,Mussel_128,2025-06-24T15:45:00Z,0.428,5,0.131507414239654,0.257754531909722,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,25.68
6,Mussel_121,2025-06-24T15:50:00Z,0.416,4,0.0282134719593318,0.0552984050402903,Y83,13,33.2,15:25-15:55,17:25-17:55,A,A1,1,CM,infected,infected,27,NA,24.959999999999997
6,Mussel_122,2025-06-24T15:50:00Z,0.4435,4,0.00785281265959317,0.0153915128128026,P27,13,34,15:25-15:55,17:25-17:55,A,A2,2,CM,uninfected,uninfected,0,NA,26.61
6,Mussel_123,2025-06-24T15:50:00Z,0.552,4,0.0180254449783262,0.0353298721575194,Y39,13,30,15:25-15:55,17:25-17:55,A,A3,3,HS,infected,infected,5,NA,33.120000000000005
6,Mussel_124,2025-06-24T15:50:00Z,0.3865,4,0.036428011200174,0.071398901952341,P86,13,33.8,15:25-15:55,17:25-17:55,A,A4,4,HS,uninfected,uninfected,0,NA,23.19
6,Mussel_125,2025-06-24T15:50:00Z,0.473,4,0.00485626742811114,0.00951828415909783,Y47,13,28.2,15:25-15:55,17:25-17:55,A,A5,5,HT,infected,infected,11,NA,28.38
6,Mussel_126,2025-06-24T15:50:00Z,0.474,4,0.0157056253191863,0.0307830256256052,P14,13,33.9,15:25-15:55,17:25-17:55,A,A6,6,HT,uninfected,uninfected,0,NA,28.439999999999998
6,Mussel_127,2025-06-24T15:50:00Z,0.199,4,0.188073567166326,0.368624191646,Y25,13,32.7,15:25-15:55,17:25-17:55,A,A7,7,Control,infected,infected,33,NA,11.940000000000001
6,Mussel_128,2025-06-24T15:50:00Z,0.3985,4,0.00704745817062198,0.0138130180144191,P26,13,34,15:25-15:55,17:25-17:55,A,A8,8,Control,uninfected,uninfected,0,NA,23.91
1,Mussel_131,2025-06-24T16:00:00Z,0.168,4,0.139459372817558,0.273340370722414,G36,14,30,16:00-16:30,18:00-18:30,B,B1,9,CM,infected,infected,NA,died,10.08
1,Mussel_132,2025-06-24T16:00:00Z,0.5695,4,0.0311180547806789,0.0609913873701306,P17,14,29.1,16:00-16:30,18:00-18:30,B,B2,10,CM,uninfected,uninfected,0,NA,34.17
1,Mussel_133,2025-06-24T16:00:00Z,0.3025,4,0.15317827304593,0.300229415170022,G28,14,31.1,16:00-16:30,18:00-18:30,B,B3,11,HS,infected,infected,17,NA,18.15
1,Mussel_134,2025-06-24T16:00:00Z,0.3335,4,0.0526331644498029,0.103161002321614,P43,14,30.8,16:00-16:30,18:00-18:30,B,B4,12,HS,uninfected,uninfected,0,NA,20.01
1,Mussel_135,2025-06-24T16:00:00Z,0.1865,4,0.0341308755625558,0.0668965161026093,G64,14,32.4,16:00-16:30,18:00-18:30,B,B5,13,HT,infected,infected,46,NA,11.19
1,Mussel_136,2025-06-24T16:00:00Z,0.3775,4,0.132410976382876,0.259525513710438,P63,14,29.3,16:00-16:30,18:00-18:30,B,B6,14,HT,uninfected,uninfected,0,NA,22.65
1,Mussel_137,2025-06-24T16:00:00Z,0.249,4,0.142037553719665,0.278393605290543,G92,14,33.5,16:00-16:30,18:00-18:30,B,B7,15,Control,infected,infected,70,NA,14.94
1,Mussel_138,2025-06-24T16:00:00Z,0.551,4,0.0618169340337527,0.121161190706155,P29,14,34.1,16:00-16:30,18:00-18:30,B,B8,16,Control,uninfected,uninfected,0,NA,33.06
2,Mussel_131,2025-06-24T16:05:00Z,0.444,5,0.160786504408797,0.315141548641242,G36,14,30,16:00-16:30,18:00-18:30,B,B1,9,CM,infected,infected,NA,died,26.64
2,Mussel_132,2025-06-24T16:05:00Z,0.544,5,0.036293250061134,0.0711347701198226,P17,14,29.1,16:00-16:30,18:00-18:30,B,B2,10,CM,uninfected,uninfected,0,NA,32.64
2,Mussel_133,2025-06-24T16:05:00Z,0.559,5,0.0252329150119442,0.0494565134234106,G28,14,31.1,16:00-16:30,18:00-18:30,B,B3,11,HS,infected,infected,17,NA,33.540000000000006
2,Mussel_134,2025-06-24T16:05:00Z,0.475,5,0.280329805764567,0.549446419298552,P43,14,30.8,16:00-16:30,18:00-18:30,B,B4,12,HS,uninfected,uninfected,0,NA,28.5
2,Mussel_135,2025-06-24T16:05:00Z,0.437,5,0.146678901004882,0.287490645969569,G64,14,32.4,16:00-16:30,18:00-18:30,B,B5,13,HT,infected,infected,46,NA,26.22
2,Mussel_136,2025-06-24T16:05:00Z,0.522,5,0.0266326866838477,0.0522000659003416,P63,14,29.3,16:00-16:30,18:00-18:30,B,B6,14,HT,uninfected,uninfected,0,NA,31.32
2,Mussel_137,2025-06-24T16:05:00Z,0.531,5,0.172543327891866,0.338184922668057,G92,14,33.5,16:00-16:30,18:00-18:30,B,B7,15,Control,infected,infected,70,NA,31.860000000000003
2,Mussel_138,2025-06-24T16:05:00Z,0.552,5,0.0122474487139159,0.0240049994792752,P29,14,34.1,16:00-16:30,18:00-18:30,B,B8,16,Control,uninfected,uninfected,0,NA,33.120000000000005
3,Mussel_131,2025-06-24T16:10:00Z,0.57,5,0.0175584737377711,0.0344146085260314,G36,14,30,16:00-16:30,18:00-18:30,B,B1,9,CM,infected,infected,NA,died,34.199999999999996
3,Mussel_132,2025-06-24T16:10:00Z,0.531,5,0.0288062493219788,0.0564602486710784,P17,14,29.1,16:00-16:30,18:00-18:30,B,B2,10,CM,uninfected,uninfected,0,NA,31.860000000000003
3,Mussel_133,2025-06-24T16:10:00Z,0.516,5,0.15775075277158,0.309191475432296,G28,14,31.1,16:00-16:30,18:00-18:30,B,B3,11,HS,infected,infected,17,NA,30.96
3,Mussel_134,2025-06-24T16:10:00Z,0.619,5,0.331136376739252,0.649027298408934,P43,14,30.8,16:00-16:30,18:00-18:30,B,B4,12,HS,uninfected,uninfected,0,NA,37.14
3,Mussel_135,2025-06-24T16:10:00Z,0.453,5,0.0400936403934589,0.0785835351711795,G64,14,32.4,16:00-16:30,18:00-18:30,B,B5,13,HT,infected,infected,46,NA,27.18
3,Mussel_136,2025-06-24T16:10:00Z,0.465,5,0.0331918664735806,0.0650560582882179,P63,14,29.3,16:00-16:30,18:00-18:30,B,B6,14,HT,uninfected,uninfected,0,NA,27.900000000000002
