Frame;Time;X_Arena0_6A_HT2_7;Y_Arena0_6A_HT2_7;X_Arena0_6A_HT2_4;Y_Arena0_6A_HT2_4;X_Arena0_6A_HT2_5;Y_Arena0_6A_HT2_5;X_Arena0_6A_HT2_1;Y_Arena0_6A_HT2_1;X_Arena0_6A_HT2_6;Y_Arena0_6A_HT2_6;X_Arena0_6A_HT2_3;Y_Arena0_6A_HT2_3;X_Arena0_6A_HT2_2;Y_Arena0_6A_HT2_2;X_Arena1_6A_CM2_7;Y_Arena1_6A_CM2_7;X_Arena1_6A_CM2_5;Y_Arena1_6A_CM2_5;X_Arena1_6A_CM2_6;Y_Arena1_6A_CM2_6;X_Arena1_6A_CM2_4;Y_Arena1_6A_CM2_4;X_Arena1_6A_CM2_2;Y_Arena1_6A_CM2_2;X_Arena1_6A_CM2_1;Y_Arena1_6A_CM2_1;X_Arena1_6A_CM2_3;Y_Arena1_6A_CM2_3;X_Arena2_6A_HS1_3;Y_Arena2_6A_HS1_3;X_Arena2_6A_HS1_2;Y_Arena2_6A_HS1_2;X_Arena2_6A_HS1_4;Y_Arena2_6A_HS1_4;X_Arena2_6A_HS1_6;Y_Arena2_6A_HS1_6;X_Arena2_6A_HS1_5;Y_Arena2_6A_HS1_5;X_Arena2_6A_HS1_7;Y_Arena2_6A_HS1_7;X_Arena2_6A_HS1_1;Y_Arena2_6A_HS1_1;X_Arena3_6A_Control2_6;Y_Arena3_6A_Control2_6;X_Arena3_6A_Control2_1;Y_Arena3_6A_Control2_1;X_Arena3_6A_Control2_4;Y_Arena3_6A_Control2_4;X_Arena3_6A_Control2_5;Y_Arena3_6A_Control2_5;X_Arena3_6A_Control2_2;Y_Arena3_6A_Control2_2;X_Arena3_6A_Control2_3;Y_Arena3_6A_Control2_3;X_Arena3_6A_Control2_7;Y_Arena3_6A_Control2_7;X_Arena4_6A_CM1_2;Y_Arena4_6A_CM1_2;X_Arena4_6A_CM1_7;Y_Arena4_6A_CM1_7;X_Arena4_6A_CM1_3;Y_Arena4_6A_CM1_3;X_Arena4_6A_CM1_1;Y_Arena4_6A_CM1_1;X_Arena4_6A_CM1_4;Y_Arena4_6A_CM1_4;X_Arena4_6A_CM1_6;Y_Arena4_6A_CM1_6;X_Arena4_6A_CM1_5;Y_Arena4_6A_CM1_5;X_Arena5_6A_HT1_1;Y_Arena5_6A_HT1_1;X_Arena5_6A_HT1_6;Y_Arena5_6A_HT1_6;X_Arena5_6A_HT1_3;Y_Arena5_6A_HT1_3;X_Arena5_6A_HT1_4;Y_Arena5_6A_HT1_4;X_Arena5_6A_HT1_5;Y_Arena5_6A_HT1_5;X_Arena5_6A_HT1_7;Y_Arena5_6A_HT1_7;X_Arena5_6A_HT1_2;Y_Arena5_6A_HT1_2;X_Arena6_6A_HS2_7;Y_Arena6_6A_HS2_7;X_Arena6_6A_HS2_1;Y_Arena6_6A_HS2_1;X_Arena6_6A_HS2_5;Y_Arena6_6A_HS2_5;X_Arena6_6A_HS2_2;Y_Arena6_6A_HS2_2;X_Arena6_6A_HS2_4;Y_Arena6_6A_HS2_4;X_Arena6_6A_HS2_6;Y_Arena6_6A_HS2_6;X_Arena6_6A_HS2_3;Y_Arena6_6A_HS2_3;X_Arena7_6A_Control1_7;Y_Arena7_6A_Control1_7;X_Arena7_6A_Control1_6;Y_Arena7_6A_Control1_6;X_Arena7_6A_Control1_5;Y_Arena7_6A_Control1_5;X_Arena7_6A_Control1_3;Y_Arena7_6A_Control1_3;X_Arena7_6A_Control1_4;Y_Arena7_6A_Control1_4;X_Arena7_6A_Control1_2;Y_Arena7_6A_Control1_2;X_Arena7_6A_Control1_1;Y_Arena7_6A_Control1_1
10;0.33;711.508792925767;500.5012798776636;718.9729824036688;691.5495239519465;582.6815934322232;595.8534378206922;698.7141920681744;393.7614989620889;607.8624827965868;480.7016790531241;837.6959930313589;579.006968641115;835.4879354751254;475.0464280872983;1201.1587403598971;622.3907455012854;991.97501878287;598.6704858502379;1037.8359914938862;485.4815922381712;1072.1995579412694;718.2802862856541;1272.4770272743913;541.9972542559034;1134.844158851453;397.1258538844506;1193.4254498714654;636.9980719794345;1537.143253747918;728.7495835646863;1627.2701473816244;573.8235601546984;1467.1763788001076;680.1672854452515;1448.3004986014837;477.65298552839596;1391.1240916713248;557.7460406185951;1500.8352038369303;551.1554916067146;1595.4386724386725;451.7766783481069;1803.4792720952817;508.35480243316465;1949.3227699530516;438.19763954094935;1929.5348720521827;705.081451747784;1826.236677631579;662.1593201754386;2043.5542084990843;535.7736945128496;2013.3782156540774;642.1052466963797;1916.7926596758819;558.9278678106132;809.4450137465634;879.4266849954178;691.1461840628507;951.2458380097269;829.604347546466;1022.8537526529037;673.2244886491346;842.2452798381659;692.0349391212281;1071.650726427857;591.5576779670739;911.5363391269431;582.2755658253348;1045.4632065410594;1073.275479361481;873.880372154529;989.4867162592986;1022.1315216841252;1261.1105239982387;1013.4085204755614;1187.650499194847;1111.427954911433;1065.2874545166903;1094.172124663819;1126.7375577557755;994.6409240924091;1207.5101074356799;903.0286966355668;1534.60205078125;1013.8971354166666;1490.002753508075;920.8416203335981;1404.7780116959063;1093.6660233918128;1637.4726484106945;944.1266265294232;1527.5060808659662;1125.3744030563514;1409.6470233306516;991.9340976133011;1664.8038069544364;1084.6058153477218;1937.1887469177314;1042.542815512217;2033.5276153346329;930.3211176088369;1808.8282890252212;960.7541922290388;1978.2685247120028;1121.0869565217392;1816.2558992457268;1081.1756279842225;2016.8975938967135;1053.9434419014085;1915.218286797656;919.2101861427094
11;0.37;711.5008958789568;500.60428694671174;719.1471119574239;691.9637224744885;582.5813553011263;595.8497160942007;698.5175611897705;393.6020195368236;607.6827044543307;480.50799143186686;845.4295824486907;576.7671620665251;835.5110170630122;474.9617761655246;1196.862467866324;612.0796915167095;984.6266066838047;600.9093830334191;1036.8019323671497;486.48891535967175;1079.5780476833108;721.1699505173189;1272.0848115788544;541.9542847056747;1134.5538977561878;397.0009831135785;1192.5661953727508;637.8573264781492;1537.827868852459;725.1889149102263;1627.5897804009144;573.2736215239006;1466.7686941356003;680.0802267277087;1448.7725631768953;477.2563176895307;1385.0069703045926;554.975556192113;1499.0893379420368;552.1271824869273;1595.386033176326;451.7399139873029;1803.0345035407563;507.8981467530511;1949.3752798630317;437.9749111023311;1929.416541101624;704.9390590992801;1826.2416448230667;661.9088575797291;2043.6008920718682;535.5951752732756;2013.2562597809076;641.8059467918622;1917.0712874297005;557.5461316309469;809.4440854870776;879.306287276342;691.0694015172801;951.2131684930223;830.231913330885;1022.7698616721752;673.209456424079;842.243935309973;692.0748323126276;1071.6267716535433;591.4060176379043;911.5520779295636;581.5524764509267;1045.5080522637495;1073.1755876522232;873.8341357500235;989.5228400688746;1021.9995948546541;1261.0771711209486;1013.4416024484888;1187.630576923077;1111.423076923077;1065.3322363265945;1094.2099984328474;1126.7067876874507;994.4840173638516;1207.5242328042327;902.9222574955907;1534.0599028257257;1013.2704257767549;1489.9373580520783;920.793376643955;1404.5357017850893;1093.5744953914361;1637.5907429168299;943.7621752186968;1527.3688524590164;1125.2964798576693;1409.373258306538;991.875803858521;1664.7782095238094;1084.5205333333333;1937.1339321019034;1042.3241258543749;2033.512745289784;930.0610861203468;1808.682591533959;960.5245678508234;1978.301803783546;1121.1632204135503;1816.5285383462742;1081.4357716932298;2017.4698397358459;1053.9743094145122;1914.82705026455;919.7778604497354
12;0.4;711.6539559272534;500.7010155316607;718.8730111376292;691.7605409705648;582.6783151616811;595.8438169788462;698.5619689744011;393.5240914323302;607.6239884713447;480.2219820419022;846.8123809523809;575.7542857142857;835.4591897824786;474.7965143351293;1203.736503856041;623.25;989.3016497549526;597.2790087664803;1038.505450236967;484.600868878357;1072.2438291478857;718.175896115046;1272.5083760683758;542.0482905982905;1134.5679204945975;397.1290229386953;1199.4402313624678;637.8573264781492;1537.1780821917807;727.9161170302722;1627.8680844259675;573.0574032619123;1466.5620936458502;680.0976342676064;1449.3006420451197;477.2630028862578;1385.2708048491477;554.9744781697201;1499.6254963935487;552.3209336250911;1595.3205970966858;451.8474390577923;1802.5455750257695;507.51391547636575;1949.4641375222288;437.9291971283672;1929.4583961158546;704.9280093755232;1826.283506886127;662.1186317321688;2043.9258915304606;535.882862803368;2013.3123955099115;642.2748188838468;1917.2287345957318;557.4028403967538;809.4946263125386;879.0784023059501;691.1189606741573;951.2350187265918;830.993455960382;1022.838993043273;673.2232117851341;842.2727832857222;692.3207888441566;1071.5848065814807;591.429981634527;911.5504476584022;580.3502886002885;1043.5194083694082;1073.2656464030986;873.8610363232724;989.5619235836626;1022.0030911117867;1261.0113837312113;1014.010389036251;1187.647002672776;1111.5319460353824;1065.310616386491;1094.0766318340147;1126.8470960094824;994.5757934940075;1207.5324465090089;903.0087274774775;1521.7375079063884;1010.9360109635252;1489.980901129049;920.8007808378178;1404.436955764542;1093.6086148844768;1637.8221614227086;943.5855644583414;1527.3769961977187;1125.3202154626108;1409.5855084014079;992.0073719864515;1664.8945226917056;1084.2482785602504;1937.1435074541937;1042.1888585410265;2033.6035476144234;930.0084158736323;1808.7280970887025;960.4990795663734;1978.512786885246;1121.3478324225864;1816.7593604533495;1081.6688254739256;2018.1730335049217;1053.9721845931545;1915.036109733928;919.8543215997355
13;0.43;711.6364691063378;500.76249668522934;718.902276759314;691.9052828700966;582.5741076830005;595.8481083344967;698.4407199471599;393.4237670629678;607.5063642932577;480.0602523483964;847.4302832244008;575.6045751633987;835.2765685879349;475.2345156522907;1197.7217223650387;619.8129820051414;988.0866329682673;595.7075961808481;1037.8936656757376;483.22158701120514;1065.9863945578231;710.8671039844509;1272.2672697945156;539.5102040816327;1134.4096188641802;397.3008229732096;1191.706940874036;637.8573264781492;1537.1968050065875;727.5569828722003;1627.8938953488373;572.797803617571;1465.93441189331;681.7737210319195;1448.5197778922661;477.4017402255423;1385.0827403758437;555.8693669038496;1501.6885234380488;551.4348162203949;1595.2844399046646;451.79925093632954;1802.1783182833283;507.23118749393143;1949.843957369797;438.0047590321067;1929.3976529756915;704.8792958927074;1826.2643137254902;661.98918767507;2044.4315432994676;535.8559506531204;2013.3793009284543;642.1196977971963;1917.2753914988814;557.1600298284861;809.4765243777422;878.9386148357731;691.0480742198482;951.2118826726642;831.2265022137886;1022.1208096141681;673.0678213104646;842.3267193542963;692.1380919057616;1071.621996734313;591.333505717405;911.5418605987472;582.9831335996449;1039.4572791833111;1073.7605786797017;874.4735594726707;989.5477710233029;1021.979533941236;1260.9355466577688;1014.2679346012679;1187.7182427774644;1111.8163815253492;1065.4589846657734;1093.8545481613814;1126.8251171385202;994.3217844651224;1207.5072585735325;902.9635318044742;1522.3725122434091;1011.1700531416068;1489.9095750289991;920.8314351998313;1404.3311373092927;1093.5829865926953;1638.4624327956988;942.9407258064516;1527.333016356029;1125.30873589451;1409.440464278567;991.9627776666;1664.811652160276;1084.3289422096761;1937.1103366201971;1042.2437946276777;2033.5905761876982;929.9766673147968;1808.6756941594854;960.3893448228695;1978.7542348550098;1121.6038616135515;1816.7725869244193;1081.7159350248355;2017.994107024047;1053.7999239616006;1914.479980587236;920.17536196716
14;0.47;711.7259053109366;500.7872643541066;719.1186349392871;692.0997356051704;582.6334357255887;595.7906543795959;698.4437311385459;393.440438957476;609.9971692772222;481.30112599861604;847.3837719298245;575.125;835.3908911966333;475.78137514423395;1197.7217223650387;621.5314910025706;987.9416972576117;596.4921183329734;1039.2625955389174;481.1305568554048;1032.2994858611826;699.2140102827764;1269.9458255368438;539.1943330660251;1134.2954321202621;397.29798595391486;1196.0032133676093;637.8573264781492;1537.188787733589;727.9081616355214;1628.1228891040118;572.5944928471549;1465.1929652351737;680.4915337423313;1448.4341256366724;477.5202037351443;1385.1494041359972;555.9700315457413;1501.4854771784233;551.7619640387275;1595.1998777506112;451.8543194784026;1802.0284435460583;506.978101838483;1949.8757801489833;437.99349036977384;1929.423109173235;704.8245849404663;1826.3509539842871;661.9591470258136;2045.2536460156339;536.6925096254813;2013.4473929236497;642.1505586592178;1917.3420115709835;556.9887257083518;809.4975643702156;878.905194645708;691.0521506887827;951.1957173648206;836.0;1019.0;673.1658844563639;842.3497597496926;692.378883438449;1071.6684185937866;591.3804130198502;911.5090669870144;582.0645007735332;1037.9237177198618;1073.9009022407297;874.5188379932579;989.5741697043337;1021.9740785743215;1260.943685719103;1014.1074579890968;1187.5895011214159;1112.09795720434;1065.5476086002632;1093.7390668421822;1127.1213568708895;993.7495327102804;1207.50492765779;903.0674495002445;1509.2720825274016;1011.3694390715667;1489.928552624651;920.864318433107;1404.1920427144335;1093.6350327247674;1638.3739346352593;942.8188041071069;1527.327567636064;1125.3121079642654;1409.5319007825972;992.0197638944156;1664.7634357762017;1084.4118991331757;1937.1359030961678;1042.2235806871568;2033.6096312139475;929.9218355045693;1808.701182420887;960.3597156722028;1978.5989847715737;1121.9371122391426;1816.8081496325983;1081.7505678022712;2015.3473053892214;1053.7116766467066;1914.2910256410255;920.2919871794871
15;0.5;711.8242912029676;500.83465818759936;719.2537555228276;692.4844869906725;582.6620551518539;595.8340786286565;698.2635878626209;393.14499277536953;610.1547619047619;481.2375192012289;847.4501718213058;574.651775486827;835.4281285045187;475.4607823735074;1202.017994858612;609.5019280205656;987.8085473775092;595.8697748039427;1033.4583635047068;467.37726285300505;1021.5745501285347;691.1311053984575;1270.2862473347548;539.0494847192608;1134.2198818091392;397.5192791527704;1195.1439588688945;638.7165809768637;1537.5179654689687;727.7271737439726;1628.0971107544142;572.5483146067415;1474.2603398853396;677.5380835380836;1448.4657697547684;477.6055858310627;1384.971783587885;557.1160583311761;1501.2915388286629;552.1178155041931;1595.1485040550672;451.96019900497504;1801.964254952627;507.07665805340224;1949.88783919598;437.9683752093802;1929.4182153021932;704.891511803114;1826.081627724446;663.1225623377408;2045.8915163887941;537.3310082794601;2013.4359199609564;642.8009760858955;1917.398610187033;556.9575663487839;809.5080202962599;878.8712660610524;691.068156267566;951.2357129473487;836.0;1018.5;673.1806462414197;842.3819409565266;692.4954186963581;1071.6530387381117;591.6504825538233;911.4161098737935;584.3410628019324;1030.9766183574877;1074.09061294041;874.702300405954;989.5678318135765;1021.996251266464;1261.2148527952365;1014.5399713309074;1187.5950138838584;1112.367499698177;1065.5744216499345;1093.7589116833988;1127.2316481709822;990.7055487053021;1207.5325935231713;903.1786711334449;1509.1987220447284;1011.6138445154419;1489.9083965444584;920.9159818794774;1403.7600181375049;1093.5853312928639;1638.2587528075042;943.0543004359889;1527.3709667234955;1125.4265328029298;1409.4403054448871;992.0443559096944;1664.7607098186365;1084.629846779237;1937.1782603777851;1042.2489537382648;2033.6322330097087;929.9521682847895;1808.7222335856004;960.5560100906797;1981.3208972845337;1124.5841794569067;1816.8709677419354;1081.851666332732;2015.9366556589612;1053.469528670069;1914.5138956606534;920.2953843653502
16;0.53;711.7777226248387;500.88318607498593;718.967397576457;692.6733025581842;582.6084088269454;595.8065505226481;698.1547144754317;393.0917994687915;609.9311384931331;481.417212167886;847.3365487674168;574.2422293676312;835.2837704594755;475.5556431998948;1197.7217223650387;593.1760925449871;988.1745098039214;597.0642156862745;1032.194098088113;461.2452202826267;1017.2782776349615;689.4125964010283;1270.0934445341225;539.9439512151376;1134.0066433566433;397.4963869463869;1183.9736503856043;639.5758354755784;1537.539805530234;727.8292312367062;1628.0836408364082;572.4112519386063;1475.2763551712671;677.3138233011861;1448.4101432048449;477.6138563423332;1384.9635140815467;557.6766708701135;1501.0270325203253;552.174864498645;1595.0387283626321;452.0434431198222;1801.8534961685823;506.93682950191567;1950.0197785878222;437.9025246388551;1929.3701400560221;704.6849859943977;1826.2191201353637;662.6521634034324;2046.0403784423045;537.3729233541701;2013.349799078702;642.5290600803685;1917.41512345679;556.7696208112875;809.4480150455864;878.7872766670754;691.0414791901012;951.2150356205474;836.0;1019.0;673.056067974733;842.3819106713622;692.7180959007363;1071.6926421986432;592.037084581372;912.592140921409;585.3560103244837;1031.947640117994;1074.1512187782125;874.628147256495;989.5433769129421;1021.9748150400324;1261.8674685912856;1014.0729216786955;1187.3335121602288;1112.2678826895565;1065.7420140381034;1093.7172324881822;1119.621820320541;979.3199529480958;1207.4849242740029;903.206822287064;1508.4243191893604;1011.7033987755963;1489.8218990409946;920.9387185161766;1403.5310953666217;1093.5313202878992;1638.2606666666666;942.7703333333332;1527.2887168837706;1125.457177018438;1409.4318754141816;992.0367130550031;1664.7647877522616;1084.8109487357922;1937.1425740331802;1042.2199195968517;2033.6145085096744;929.8811881188119;1808.90643152075;960.5240394709217;1981.4742323301934;1124.92610460219;1816.8554336989032;1081.8454636091724;2015.5493583914317;1053.5298575325855;1914.2161127403062;920.2913815575105
17;0.57;711.8001850750214;501.0366184149646;718.8028404344194;693.0475726352919;582.5563465475526;595.8055090266145;698.0697236528769;392.961400011076;609.9681320790938;481.49248096243673;849.1990291262136;575.6779935275081;835.1901994964168;475.3024727225773;1201.1587403598971;594.0353470437018;986.6617334547661;595.3535215543412;1023.7091666666665;458.8133333333333;1009.5449871465296;678.2422879177378;1264.87639991855;549.0702504581552;1133.8392742171495;397.638454784899;1193.4254498714654;644.7313624678663;1536.8428007083503;727.5710393679335;1628.0603984063746;572.2798937583001;1476.5435929258456;675.5997517840522;1448.409572072072;477.6122184684684;1384.5561598681497;557.8613102595797;1500.9306288032453;552.1619337390127;1595.2684648684647;452.1495837495837;1801.7176599182587;506.79845071761235;1950.0650027056274;437.7677218614718;1929.3365233937764;704.6589433624355;1826.1951101428224;662.597191963205;2046.1027063371996;537.4048299434078;2013.2565982404692;642.475366568915;1917.479988314344;556.7421121822962;809.4564932940791;878.8007033038926;691.0126617895329;951.2102326017632;832.5111111111111;1013.9173961840628;673.0128462913315;842.3959450402144;692.6423538923539;1071.6686879186877;591.5048303751965;911.2771661798846;584.464629932715;1029.8343335151844;1074.3127671343088;874.5697691959572;989.5433769129421;1021.9748150400324;1262.2895315938383;1013.5940479932934;1187.2185958028654;1112.2187741513583;1065.653694796677;1093.421950153039;1118.4130146082337;978.0708831341301;1207.4180898165716;903.1820841239721;1507.0702341137123;1012.464437012263;1489.7883388686803;920.9737993568453;1403.454076193682;1093.5513101049205;1640.9894736842105;944.5120387174833;1527.2527327553712;1125.4699082799345;1409.449732302201;992.1041046995836;1664.7476124460873;1085.0157886629697;1937.1465692934783;1042.2036345108695;2033.6026609830135;929.8329781050184;1807.9887825161975;960.2587757470264;1973.5054068241468;1128.1990551181102;1816.906245864761;1081.924308588064;2015.6318901583481;1053.453898576869;1914.1729988634518;920.3498132813768
18;0.6;711.9091119946984;501.015043074884;717.6897321428571;694.2906901041666;582.6351735383182;595.7740973678079;697.9873179376418;392.86199257905514;610.1930361584083;481.6549327211274;853.1631762652704;575.1876090750436;833.9204573701218;475.8011434253044;1200.2994858611826;598.3316195372751;995.6734693877551;579.0612244897959;1015.2850971922246;459.6997840172786;983.76735218509;649.8868894601542;1252.7140102827764;600.0501285347043;1133.868787987129;397.99821237039686;1191.706940874036;643.8721079691517;1553.592012801781;732.7367981632227;1628.2358705439906;572.0355421367657;1477.235486594891;675.3515938357609;1448.5445544554455;477.5297309391956;1384.3805988023953;557.939001996008;1501.1764244641925;552.6698031015856;1595.5443012884043;452.1647175421209;1801.7563555302597;506.8598463289698;1949.9443439823187;437.7489786350545;1929.3744269260872;704.7453315442244;1826.2687087087086;662.693093093093;2046.2267960731815;537.4120928157073;2013.3108121283024;642.59588573657;1917.621212121212;556.7178758741259;809.4202703254522;878.7773694311732;691.0524170882518;951.1963649990631;832.7399778516058;1012.0897009966777;673.0390254780621;842.399620895356;692.5996548748922;1071.631521426517;591.5273911091155;911.3578805568029;586.9277486910995;1030.4040139616054;1074.445351473923;874.5783824640968;989.5561635506916;1021.9741095404569;1262.2687685344156;1013.8254513292752;1187.1879413684646;1112.174411014183;1066.3739974672858;1093.561559026312;1118.067135442826;977.5625313912607;1200.7166103392162;907.5909375391162;1501.0798722044728;1014.9882854100107;1489.8242395487373;921.0666350361115;1403.3812647157754;1093.593115820159;1640.964833520389;944.7679261753335;1527.252272584791;1125.504357093599;1409.5319891941754;992.1882453712855;1664.852654799939;1085.1682641107561;1937.2073597471497;1042.263517327012;2033.6270793036751;929.8390070921985;1807.9908622533292;960.1889763779527;1971.399066874028;1127.7140487299118;1816.9934409025318;1082.1175390266299;2015.3046364080037;1053.7679843826256;1914.2941557390318;920.4082888133397
19;0.63;712.1581768544413;501.0902583566386;717.3295428597525;695.2311275517194;582.7551614114113;595.9072822822823;698.1257610981954;392.9388907339754;610.4114841663487;481.8182627495866;854.8051001821493;572.4231069476971;833.8597615234028;476.49166518360323;1199.0;598.0;996.6561696658098;580.2872750642673;1015.2644675925925;460.02256944444446;972.5970437017995;645.5906169665809;1262.1658097686377;590.5983290488432;1133.8461538461538;398.26231365533687;1193.4254498714654;643.012853470437;1536.1334656084655;726.3011904761905;1628.450172376643;572.3874165050635;1479.05;674.9258064516129;1448.7745281414725;477.5480360482911;1383.4120524794307;557.7141057000963;1501.838356895172;552.7587801191428;1595.6603206412826;452.61796927187703;1801.8821062663806;506.984036216345;1950.5232084971376;438.10228291606313;1929.4632369423894;705.0076216095046;1826.075169167402;662.8274492497793;2046.3962116117461;537.4755660165882;2013.3889884508162;643.1253484667462;1917.788497079914;557.0484956013897;809.9514478852653;878.6134557412989;691.1759572072073;951.3077608858858;832.8232167352537;1008.1293724279835;673.2409444444444;842.5188333333333;692.3849547381689;1071.6350406783545;591.743289848553;911.5250412355675;594.2437238493724;1036.8507670850765;1074.655235482396;874.8149672306051;989.694030995857;1022.1038310060866;1262.1819645732687;1014.3015427769986;1187.4686904761904;1112.3523809523808;1066.995347564313;1093.4183087027914;1118.2712143681001;977.9530400395453;1200.7968630451414;907.305024228513;1500.1420435510886;1015.0422110552764;1489.887258030206;921.2906296532651;1403.7479688557887;1093.984709997743;1641.2189529996178;945.0205069417908;1527.342242298764;1125.6486605182256;1409.5825493065718;991.5674263014844;1665.1598225892787;1084.7616425785732;1937.311038326725;1042.357294719301;2033.7360491432264;930.0162948593598;1808.050967804688;960.5693998638263;1969.7508885298869;1128.0882067851373;1817.0761191086572;1082.2314467889305;2015.032685185185;1054.2588888888888;1914.562765262814;920.5781096963761
20;0.67;712.1946605492386;501.0650974133918;716.494317673378;695.5196420581655;582.8085096445752;595.8014571948999;698.0765162783011;392.85302704787085;610.5562901397809;482.00377786173027;867.5942028985506;551.2753623188405;842.2855026213814;503.33405516298154;1198.0;599.0;995.7969151670951;580.2872750642673;1011.2295271049596;461.87351018838905;975.1748071979434;644.7313624678663;1257.8695372750644;594.0353470437018;1135.19482466432;398.5364359275192;1189.1291773778921;638.7165809768637;1534.346005068694;727.3494731225824;1628.4807215939686;572.3061927840603;1479.949255545427;675.71021979135;1448.7513942876458;477.42262407751673;1383.4591462958808;556.9946176272707;1501.5140882509304;553.1391104022683;1597.371670190275;451.52241014799154;1801.8791981378556;507.0416607287064;1950.539767649687;438.08854059256197;1929.4495694956947;705.0337694286034;1825.60235640648;663.1777123220422;2046.443793911007;537.629474740716;2013.6796825396825;644.5205291005291;1917.8358613614712;556.9370557631713;810.8087246517131;879.029046312732;691.1645587408657;951.277309349822;832.2671357831639;1004.6926418208669;673.2841148431437;842.5359161955437;692.1107335032568;1071.5255734919285;591.6962515835754;911.5869289812952;595.8398322851152;1039.3295597484278;1074.718621945667;874.8591592047352;989.6979629345994;1022.1119109613518;1261.707878236246;1014.8998786407767;1187.449958496383;1112.3531364876083;1067.232335827099;1093.4425048489886;1118.014888337469;977.598511166253;1200.67350297506;907.561590074693;1498.1080993868989;1016.4169086802193;1489.9015211745375;921.358562569566;1403.8291921942364;1093.560869071931;1641.122693139875;945.0731831487844;1527.2861694152923;1125.6980259870063;1407.236908820701;987.3415508348631;1665.3757865211128;1084.6891820180426;1937.3201648917898;1042.4106263597846;2033.764584541997;930.0667182363179;1807.8877906976745;960.4462209302326;1968.87670797585;1127.7908060586801;1817.087502452423;1082.3654437250668;2014.8395447832506;1054.0695856137606;1914.5809175801867;920.6440113682501
